Borough,Grade,Year,Category_Econ,Number Tested_Econ,Mean Scale Score_Econ,Category_Ethnicity,Number Tested_Ethnicity,Mean Scale Score_Ethnicity,Category,Number Tested,Mean Scale Score
QUEENS,7,2019,Econ Disadv,14396,601,Hispanic,7574,598,SWD,3561,586.0
QUEENS,7,2019,Econ Disadv,14396,601,Multi-Racial,132,612,Not SWD,16553,608.0
QUEENS,7,2019,Econ Disadv,14396,601,Multi-Racial,132,612,SWD,3561,586.0
QUEENS,7,2019,Econ Disadv,14396,601,Native American,317,600,Not SWD,16553,608.0
QUEENS,7,2019,Econ Disadv,14396,601,Native American,317,600,SWD,3561,586.0
QUEENS,7,2019,Econ Disadv,14396,601,White,2556,611,Not SWD,16553,608.0
QUEENS,7,2019,Econ Disadv,14396,601,White,2556,611,SWD,3561,586.0
QUEENS,7,2019,Not Econ Disadv,5718,611,Asian,6239,612,Not SWD,16553,608.0
QUEENS,7,2019,Not Econ Disadv,5718,611,Asian,6239,612,SWD,3561,586.0
QUEENS,7,2019,Not Econ Disadv,5718,611,Black,3296,597,Not SWD,16553,608.0
QUEENS,7,2019,Not Econ Disadv,5718,611,Black,3296,597,SWD,3561,586.0
QUEENS,7,2019,Not Econ Disadv,5718,611,Hispanic,7574,598,Not SWD,16553,608.0
QUEENS,7,2019,Not Econ Disadv,5718,611,Hispanic,7574,598,SWD,3561,586.0
QUEENS,7,2019,Not Econ Disadv,5718,611,Multi-Racial,132,612,Not SWD,16553,608.0
QUEENS,7,2019,Not Econ Disadv,5718,611,Multi-Racial,132,612,SWD,3561,586.0
QUEENS,7,2019,Not Econ Disadv,5718,611,Native American,317,600,Not SWD,16553,608.0
QUEENS,7,2019,Not Econ Disadv,5718,611,Native American,317,600,SWD,3561,586.0
QUEENS,7,2019,Not Econ Disadv,5718,611,White,2556,611,Not SWD,16553,608.0
QUEENS,7,2019,Not Econ Disadv,5718,611,White,2556,611,SWD,3561,586.0
QUEENS,8,2019,Econ Disadv,14066,601,Asian,6099,611,Not SWD,16406,607.0
QUEENS,8,2019,Econ Disadv,14066,601,Asian,6099,611,SWD,3317,587.0
QUEENS,8,2019,Econ Disadv,14066,601,Black,3232,597,Not SWD,16406,607.0
QUEENS,8,2019,Econ Disadv,14066,601,Black,3232,597,SWD,3317,587.0
QUEENS,8,2019,Econ Disadv,14066,601,Hispanic,7513,599,Not SWD,16406,607.0
QUEENS,8,2019,Econ Disadv,14066,601,Hispanic,7513,599,SWD,3317,587.0
QUEENS,8,2019,Econ Disadv,14066,601,Multi-Racial,157,608,Not SWD,16406,607.0
QUEENS,8,2019,Econ Disadv,14066,601,Multi-Racial,157,608,SWD,3317,587.0
QUEENS,8,2019,Econ Disadv,14066,601,Native American,387,598,Not SWD,16406,607.0
QUEENS,8,2019,Econ Disadv,14066,601,Native American,387,598,SWD,3317,587.0
QUEENS,8,2019,Econ Disadv,14066,601,White,2335,609,Not SWD,16406,607.0
QUEENS,8,2019,Econ Disadv,14066,601,White,2335,609,SWD,3317,587.0
QUEENS,8,2019,Not Econ Disadv,5657,609,Asian,6099,611,Not SWD,16406,607.0
QUEENS,8,2019,Not Econ Disadv,5657,609,Asian,6099,611,SWD,3317,587.0
QUEENS,8,2019,Not Econ Disadv,5657,609,Black,3232,597,Not SWD,16406,607.0
QUEENS,8,2019,Not Econ Disadv,5657,609,Black,3232,597,SWD,3317,587.0
QUEENS,8,2019,Not Econ Disadv,5657,609,Hispanic,7513,599,Not SWD,16406,607.0
QUEENS,8,2019,Not Econ Disadv,5657,609,Hispanic,7513,599,SWD,3317,587.0
QUEENS,8,2019,Not Econ Disadv,5657,609,Multi-Racial,157,608,Not SWD,16406,607.0
QUEENS,8,2019,Not Econ Disadv,5657,609,Multi-Racial,157,608,SWD,3317,587.0
QUEENS,8,2019,Not Econ Disadv,5657,609,Native American,387,598,Not SWD,16406,607.0
QUEENS,8,2019,Not Econ Disadv,5657,609,Native American,387,598,SWD,3317,587.0
QUEENS,8,2019,Not Econ Disadv,5657,609,White,2335,609,Not SWD,16406,607.0
QUEENS,8,2019,Not Econ Disadv,5657,609,White,2335,609,SWD,3317,587.0
QUEENS,All Grades,2019,Econ Disadv,86459,600,Asian,36663,611,Not SWD,98678,607.0
QUEENS,All Grades,2019,Econ Disadv,86459,600,Asian,36663,611,SWD,21589,585.0
QUEENS,All Grades,2019,Econ Disadv,86459,600,Black,18400,596,Not SWD,98678,607.0
QUEENS,All Grades,2019,Econ Disadv,86459,600,Black,18400,596,SWD,21589,585.0
QUEENS,All Grades,2019,Econ Disadv,86459,600,Hispanic,46614,597,Not SWD,98678,607.0
QUEENS,All Grades,2019,Econ Disadv,86459,600,Hispanic,46614,597,SWD,21589,585.0
QUEENS,All Grades,2019,Econ Disadv,86459,600,Multi-Racial,1195,611,Not SWD,98678,607.0
QUEENS,All Grades,2019,Econ Disadv,86459,600,Multi-Racial,1195,611,SWD,21589,585.0
QUEENS,All Grades,2019,Econ Disadv,86459,600,Native American,2272,600,Not SWD,98678,607.0
QUEENS,All Grades,2019,Econ Disadv,86459,600,Native American,2272,600,SWD,21589,585.0
QUEENS,All Grades,2019,Econ Disadv,86459,600,White,15123,608,Not SWD,98678,607.0
QUEENS,All Grades,2019,Econ Disadv,86459,600,White,15123,608,SWD,21589,585.0
QUEENS,All Grades,2019,Not Econ Disadv,33808,609,Asian,36663,611,Not SWD,98678,607.0
QUEENS,All Grades,2019,Not Econ Disadv,33808,609,Asian,36663,611,SWD,21589,585.0
QUEENS,All Grades,2019,Not Econ Disadv,33808,609,Black,18400,596,Not SWD,98678,607.0
QUEENS,All Grades,2019,Not Econ Disadv,33808,609,Black,18400,596,SWD,21589,585.0
QUEENS,All Grades,2019,Not Econ Disadv,33808,609,Hispanic,46614,597,Not SWD,98678,607.0
QUEENS,All Grades,2019,Not Econ Disadv,33808,609,Hispanic,46614,597,SWD,21589,585.0
QUEENS,All Grades,2019,Not Econ Disadv,33808,609,Multi-Racial,1195,611,Not SWD,98678,607.0
QUEENS,All Grades,2019,Not Econ Disadv,33808,609,Multi-Racial,1195,611,SWD,21589,585.0
QUEENS,All Grades,2019,Not Econ Disadv,33808,609,Native American,2272,600,Not SWD,98678,607.0
QUEENS,All Grades,2019,Not Econ Disadv,33808,609,Native American,2272,600,SWD,21589,585.0
QUEENS,All Grades,2019,Not Econ Disadv,33808,609,White,15123,608,Not SWD,98678,607.0
QUEENS,All Grades,2019,Not Econ Disadv,33808,609,White,15123,608,SWD,21589,585.0
QUEENS,3,2018,Econ Disadv,14837,600,Asian,6027,611,Not SWD,16527,607.0
QUEENS,3,2018,Econ Disadv,14837,600,Asian,6027,611,SWD,3557,586.0
QUEENS,3,2018,Econ Disadv,14837,600,Black,2886,598,Not SWD,16527,607.0
QUEENS,3,2018,Econ Disadv,14837,600,Black,2886,598,SWD,3557,586.0
QUEENS,3,2018,Econ Disadv,14837,600,Hispanic,7920,597,Not SWD,16527,607.0
QUEENS,3,2018,Econ Disadv,14837,600,Hispanic,7920,597,SWD,3557,586.0
QUEENS,3,2018,Econ Disadv,14837,600,Multi-Racial,233,611,Not SWD,16527,607.0
QUEENS,3,2018,Econ Disadv,14837,600,Multi-Racial,233,611,SWD,3557,586.0
QUEENS,3,2018,Econ Disadv,14837,600,Native American,405,601,Not SWD,16527,607.0
QUEENS,3,2018,Econ Disadv,14837,600,Native American,405,601,SWD,3557,586.0
QUEENS,3,2018,Econ Disadv,14837,600,White,2613,607,Not SWD,16527,607.0
QUEENS,3,2018,Econ Disadv,14837,600,White,2613,607,SWD,3557,586.0
QUEENS,3,2018,Not Econ Disadv,5247,611,Asian,6027,611,Not SWD,16527,607.0
QUEENS,3,2018,Not Econ Disadv,5247,611,Asian,6027,611,SWD,3557,586.0
QUEENS,3,2018,Not Econ Disadv,5247,611,Black,2886,598,Not SWD,16527,607.0
QUEENS,3,2018,Not Econ Disadv,5247,611,Black,2886,598,SWD,3557,586.0
QUEENS,3,2018,Not Econ Disadv,5247,611,Hispanic,7920,597,Not SWD,16527,607.0
QUEENS,3,2018,Not Econ Disadv,5247,611,Hispanic,7920,597,SWD,3557,586.0
QUEENS,3,2018,Not Econ Disadv,5247,611,Multi-Racial,233,611,Not SWD,16527,607.0
QUEENS,3,2018,Not Econ Disadv,5247,611,Multi-Racial,233,611,SWD,3557,586.0
QUEENS,3,2018,Not Econ Disadv,5247,611,Native American,405,601,Not SWD,16527,607.0
QUEENS,3,2018,Not Econ Disadv,5247,611,Native American,405,601,SWD,3557,586.0
QUEENS,3,2018,Not Econ Disadv,5247,611,White,2613,607,Not SWD,16527,607.0
QUEENS,3,2018,Not Econ Disadv,5247,611,White,2613,607,SWD,3557,586.0
QUEENS,4,2018,Econ Disadv,15280,601,Asian,6223,612,Not SWD,16684,608.0
QUEENS,4,2018,Econ Disadv,15280,601,Asian,6223,612,SWD,3758,586.0
QUEENS,4,2018,Econ Disadv,15280,601,Black,3000,597,Not SWD,16684,608.0
QUEENS,4,2018,Econ Disadv,15280,601,Black,3000,597,SWD,3758,586.0
QUEENS,4,2018,Econ Disadv,15280,601,Hispanic,8014,598,Not SWD,16684,608.0
QUEENS,4,2018,Econ Disadv,15280,601,Hispanic,8014,598,SWD,3758,586.0
QUEENS,4,2018,Econ Disadv,15280,601,Multi-Racial,224,613,Not SWD,16684,608.0
QUEENS,4,2018,Econ Disadv,15280,601,Multi-Racial,224,613,SWD,3758,586.0
QUEENS,4,2018,Econ Disadv,15280,601,Native American,386,601,Not SWD,16684,608.0
QUEENS,4,2018,Econ Disadv,15280,601,Native American,386,601,SWD,3758,586.0
QUEENS,4,2018,Econ Disadv,15280,601,White,2595,609,Not SWD,16684,608.0
QUEENS,4,2018,Econ Disadv,15280,601,White,2595,609,SWD,3758,586.0
QUEENS,4,2018,Not Econ Disadv,5162,611,Asian,6223,612,Not SWD,16684,608.0
QUEENS,4,2018,Not Econ Disadv,5162,611,Asian,6223,612,SWD,3758,586.0
QUEENS,4,2018,Not Econ Disadv,5162,611,Black,3000,597,Not SWD,16684,608.0
QUEENS,4,2018,Not Econ Disadv,5162,611,Black,3000,597,SWD,3758,586.0
QUEENS,4,2018,Not Econ Disadv,5162,611,Hispanic,8014,598,Not SWD,16684,608.0
QUEENS,4,2018,Not Econ Disadv,5162,611,Hispanic,8014,598,SWD,3758,586.0
QUEENS,4,2018,Not Econ Disadv,5162,611,Multi-Racial,224,613,Not SWD,16684,608.0
QUEENS,4,2018,Not Econ Disadv,5162,611,Multi-Racial,224,613,SWD,3758,586.0
QUEENS,4,2018,Not Econ Disadv,5162,611,Native American,386,601,Not SWD,16684,608.0
QUEENS,4,2018,Not Econ Disadv,5162,611,Native American,386,601,SWD,3758,586.0
QUEENS,4,2018,Not Econ Disadv,5162,611,White,2595,609,Not SWD,16684,608.0
QUEENS,4,2018,Not Econ Disadv,5162,611,White,2595,609,SWD,3758,586.0
QUEENS,5,2018,Econ Disadv,15477,601,Asian,6583,611,Not SWD,17217,607.0
QUEENS,5,2018,Econ Disadv,15477,601,Asian,6583,611,SWD,3755,586.0
QUEENS,5,2018,Econ Disadv,15477,601,Black,3229,597,Not SWD,17217,607.0
QUEENS,5,2018,Econ Disadv,15477,601,Black,3229,597,SWD,3755,586.0
QUEENS,5,2018,Econ Disadv,15477,601,Hispanic,7976,599,Not SWD,17217,607.0
QUEENS,5,2018,Econ Disadv,15477,601,Hispanic,7976,599,SWD,3755,586.0
QUEENS,5,2018,Econ Disadv,15477,601,Multi-Racial,201,611,Not SWD,17217,607.0
QUEENS,5,2018,Econ Disadv,15477,601,Multi-Racial,201,611,SWD,3755,586.0
QUEENS,5,2018,Econ Disadv,15477,601,Native American,381,601,Not SWD,17217,607.0
QUEENS,5,2018,Econ Disadv,15477,601,Native American,381,601,SWD,3755,586.0
QUEENS,5,2018,Econ Disadv,15477,601,White,2602,608,Not SWD,17217,607.0
QUEENS,5,2018,Econ Disadv,15477,601,White,2602,608,SWD,3755,586.0
QUEENS,5,2018,Not Econ Disadv,5495,610,Asian,6583,611,Not SWD,17217,607.0
QUEENS,5,2018,Not Econ Disadv,5495,610,Asian,6583,611,SWD,3755,586.0
QUEENS,5,2018,Not Econ Disadv,5495,610,Black,3229,597,Not SWD,17217,607.0
QUEENS,5,2018,Not Econ Disadv,5495,610,Black,3229,597,SWD,3755,586.0
QUEENS,5,2018,Not Econ Disadv,5495,610,Hispanic,7976,599,Not SWD,17217,607.0
QUEENS,5,2018,Not Econ Disadv,5495,610,Hispanic,7976,599,SWD,3755,586.0
QUEENS,5,2018,Not Econ Disadv,5495,610,Multi-Racial,201,611,Not SWD,17217,607.0
QUEENS,5,2018,Not Econ Disadv,5495,610,Multi-Racial,201,611,SWD,3755,586.0
QUEENS,5,2018,Not Econ Disadv,5495,610,Native American,381,601,Not SWD,17217,607.0
QUEENS,5,2018,Not Econ Disadv,5495,610,Native American,381,601,SWD,3755,586.0
QUEENS,5,2018,Not Econ Disadv,5495,610,White,2602,608,Not SWD,17217,607.0
QUEENS,5,2018,Not Econ Disadv,5495,610,White,2602,608,SWD,3755,586.0
QUEENS,6,2018,Econ Disadv,15201,601,Asian,6190,611,Not SWD,16523,607.0
QUEENS,6,2018,Econ Disadv,15201,601,Asian,6190,611,SWD,3666,585.0
QUEENS,6,2018,Econ Disadv,15201,601,Black,3334,595,Not SWD,16523,607.0
QUEENS,6,2018,Econ Disadv,15201,601,Black,3334,595,SWD,3666,585.0
QUEENS,6,2018,Econ Disadv,15201,601,Hispanic,7633,598,Not SWD,16523,607.0
QUEENS,6,2018,Econ Disadv,15201,601,Hispanic,7633,598,SWD,3666,585.0
QUEENS,6,2018,Econ Disadv,15201,601,Multi-Racial,134,611,Not SWD,16523,607.0
QUEENS,6,2018,Econ Disadv,15201,601,Multi-Racial,134,611,SWD,3666,585.0
QUEENS,6,2018,Econ Disadv,15201,601,Native American,319,601,Not SWD,16523,607.0
QUEENS,6,2018,Econ Disadv,15201,601,Native American,319,601,SWD,3666,585.0
QUEENS,6,2018,Econ Disadv,15201,601,White,2579,610,Not SWD,16523,607.0
QUEENS,6,2018,Econ Disadv,15201,601,White,2579,610,SWD,3666,585.0
QUEENS,6,2018,Not Econ Disadv,4988,610,Asian,6190,611,Not SWD,16523,607.0
QUEENS,6,2018,Not Econ Disadv,4988,610,Asian,6190,611,SWD,3666,585.0
QUEENS,6,2018,Not Econ Disadv,4988,610,Black,3334,595,Not SWD,16523,607.0
QUEENS,6,2018,Not Econ Disadv,4988,610,Black,3334,595,SWD,3666,585.0
QUEENS,6,2018,Not Econ Disadv,4988,610,Hispanic,7633,598,Not SWD,16523,607.0
QUEENS,6,2018,Not Econ Disadv,4988,610,Hispanic,7633,598,SWD,3666,585.0
QUEENS,6,2018,Not Econ Disadv,4988,610,Multi-Racial,134,611,Not SWD,16523,607.0
QUEENS,6,2018,Not Econ Disadv,4988,610,Multi-Racial,134,611,SWD,3666,585.0
QUEENS,6,2018,Not Econ Disadv,4988,610,Native American,319,601,Not SWD,16523,607.0
QUEENS,6,2018,Not Econ Disadv,4988,610,Native American,319,601,SWD,3666,585.0
QUEENS,6,2018,Not Econ Disadv,4988,610,White,2579,610,Not SWD,16523,607.0
QUEENS,6,2018,Not Econ Disadv,4988,610,White,2579,610,SWD,3666,585.0
QUEENS,7,2018,Econ Disadv,14913,602,Asian,6047,612,Not SWD,16554,608.0
QUEENS,7,2018,Econ Disadv,14913,602,Asian,6047,612,SWD,3517,587.0
QUEENS,7,2018,Econ Disadv,14913,602,Black,3263,597,Not SWD,16554,608.0
QUEENS,7,2018,Econ Disadv,14913,602,Black,3263,597,SWD,3517,587.0
QUEENS,7,2018,Econ Disadv,14913,602,Hispanic,7687,599,Not SWD,16554,608.0
QUEENS,7,2018,Econ Disadv,14913,602,Hispanic,7687,599,SWD,3517,587.0
QUEENS,7,2018,Econ Disadv,14913,602,Multi-Racial,160,612,Not SWD,16554,608.0
QUEENS,7,2018,Econ Disadv,14913,602,Multi-Racial,160,612,SWD,3517,587.0
QUEENS,7,2018,Econ Disadv,14913,602,Native American,389,600,Not SWD,16554,608.0
QUEENS,7,2018,Econ Disadv,14913,602,Native American,389,600,SWD,3517,587.0
QUEENS,7,2018,Econ Disadv,14913,602,White,2525,610,Not SWD,16554,608.0
QUEENS,7,2018,Econ Disadv,14913,602,White,2525,610,SWD,3517,587.0
QUEENS,7,2018,Not Econ Disadv,5158,610,Asian,6047,612,Not SWD,16554,608.0
QUEENS,7,2018,Not Econ Disadv,5158,610,Asian,6047,612,SWD,3517,587.0
QUEENS,7,2018,Not Econ Disadv,5158,610,Black,3263,597,Not SWD,16554,608.0
QUEENS,7,2018,Not Econ Disadv,5158,610,Black,3263,597,SWD,3517,587.0
QUEENS,7,2018,Not Econ Disadv,5158,610,Hispanic,7687,599,Not SWD,16554,608.0
QUEENS,7,2018,Not Econ Disadv,5158,610,Hispanic,7687,599,SWD,3517,587.0
QUEENS,7,2018,Not Econ Disadv,5158,610,Multi-Racial,160,612,Not SWD,16554,608.0
QUEENS,7,2018,Not Econ Disadv,5158,610,Multi-Racial,160,612,SWD,3517,587.0
QUEENS,7,2018,Not Econ Disadv,5158,610,Native American,389,600,Not SWD,16554,608.0
QUEENS,7,2018,Not Econ Disadv,5158,610,Native American,389,600,SWD,3517,587.0
QUEENS,7,2018,Not Econ Disadv,5158,610,White,2525,610,Not SWD,16554,608.0
QUEENS,7,2018,Not Econ Disadv,5158,610,White,2525,610,SWD,3517,587.0
QUEENS,8,2018,Econ Disadv,14365,603,Asian,6283,612,Not SWD,16418,608.0
QUEENS,8,2018,Econ Disadv,14365,603,Asian,6283,612,SWD,3190,588.0
QUEENS,8,2018,Econ Disadv,14365,603,Black,3251,598,Not SWD,16418,608.0
QUEENS,8,2018,Econ Disadv,14365,603,Black,3251,598,SWD,3190,588.0
QUEENS,8,2018,Econ Disadv,14365,603,Hispanic,7142,600,Not SWD,16418,608.0
QUEENS,8,2018,Econ Disadv,14365,603,Hispanic,7142,600,SWD,3190,588.0
QUEENS,8,2018,Econ Disadv,14365,603,Multi-Racial,124,611,Not SWD,16418,608.0
QUEENS,8,2018,Econ Disadv,14365,603,Multi-Racial,124,611,SWD,3190,588.0
QUEENS,8,2018,Econ Disadv,14365,603,Native American,410,601,Not SWD,16418,608.0
QUEENS,8,2018,Econ Disadv,14365,603,Native American,410,601,SWD,3190,588.0
QUEENS,8,2018,Econ Disadv,14365,603,White,2398,609,Not SWD,16418,608.0
QUEENS,8,2018,Econ Disadv,14365,603,White,2398,609,SWD,3190,588.0
QUEENS,8,2018,Not Econ Disadv,5243,610,Asian,6283,612,Not SWD,16418,608.0
QUEENS,8,2018,Not Econ Disadv,5243,610,Asian,6283,612,SWD,3190,588.0
QUEENS,8,2018,Not Econ Disadv,5243,610,Black,3251,598,Not SWD,16418,608.0
QUEENS,8,2018,Not Econ Disadv,5243,610,Black,3251,598,SWD,3190,588.0
QUEENS,8,2018,Not Econ Disadv,5243,610,Hispanic,7142,600,Not SWD,16418,608.0
QUEENS,8,2018,Not Econ Disadv,5243,610,Hispanic,7142,600,SWD,3190,588.0
QUEENS,8,2018,Not Econ Disadv,5243,610,Multi-Racial,124,611,Not SWD,16418,608.0
QUEENS,8,2018,Not Econ Disadv,5243,610,Multi-Racial,124,611,SWD,3190,588.0
QUEENS,8,2018,Not Econ Disadv,5243,610,Native American,410,601,Not SWD,16418,608.0
QUEENS,8,2018,Not Econ Disadv,5243,610,Native American,410,601,SWD,3190,588.0
QUEENS,8,2018,Not Econ Disadv,5243,610,White,2398,609,Not SWD,16418,608.0
QUEENS,8,2018,Not Econ Disadv,5243,610,White,2398,609,SWD,3190,588.0
QUEENS,All Grades,2018,Econ Disadv,90073,601,Asian,37353,611,Not SWD,99923,607.0
QUEENS,All Grades,2018,Econ Disadv,90073,601,Asian,37353,611,SWD,21443,587.0
QUEENS,All Grades,2018,Econ Disadv,90073,601,Black,18963,597,Not SWD,99923,607.0
QUEENS,All Grades,2018,Econ Disadv,90073,601,Black,18963,597,SWD,21443,587.0
QUEENS,All Grades,2018,Econ Disadv,90073,601,Hispanic,46372,599,Not SWD,99923,607.0
QUEENS,All Grades,2018,Econ Disadv,90073,601,Hispanic,46372,599,SWD,21443,587.0
QUEENS,All Grades,2018,Econ Disadv,90073,601,Multi-Racial,1076,612,Not SWD,99923,607.0
QUEENS,All Grades,2018,Econ Disadv,90073,601,Multi-Racial,1076,612,SWD,21443,587.0
QUEENS,All Grades,2018,Econ Disadv,90073,601,Native American,2290,601,Not SWD,99923,607.0
QUEENS,All Grades,2018,Econ Disadv,90073,601,Native American,2290,601,SWD,21443,587.0
QUEENS,All Grades,2018,Econ Disadv,90073,601,White,15312,609,Not SWD,99923,607.0
QUEENS,All Grades,2018,Econ Disadv,90073,601,White,15312,609,SWD,21443,587.0
QUEENS,All Grades,2018,Not Econ Disadv,31293,610,Asian,37353,611,Not SWD,99923,607.0
QUEENS,All Grades,2018,Not Econ Disadv,31293,610,Asian,37353,611,SWD,21443,587.0
QUEENS,All Grades,2018,Not Econ Disadv,31293,610,Black,18963,597,Not SWD,99923,607.0
QUEENS,All Grades,2018,Not Econ Disadv,31293,610,Black,18963,597,SWD,21443,587.0
QUEENS,All Grades,2018,Not Econ Disadv,31293,610,Hispanic,46372,599,Not SWD,99923,607.0
QUEENS,All Grades,2018,Not Econ Disadv,31293,610,Hispanic,46372,599,SWD,21443,587.0
QUEENS,All Grades,2018,Not Econ Disadv,31293,610,Multi-Racial,1076,612,Not SWD,99923,607.0
QUEENS,All Grades,2018,Not Econ Disadv,31293,610,Multi-Racial,1076,612,SWD,21443,587.0
QUEENS,All Grades,2018,Not Econ Disadv,31293,610,Native American,2290,601,Not SWD,99923,607.0
QUEENS,All Grades,2018,Not Econ Disadv,31293,610,Native American,2290,601,SWD,21443,587.0
QUEENS,All Grades,2018,Not Econ Disadv,31293,610,White,15312,609,Not SWD,99923,607.0
QUEENS,All Grades,2018,Not Econ Disadv,31293,610,White,15312,609,SWD,21443,587.0
STATEN ISLAND,3,2024,Econ Disadv,2170,445,Asian,742,457,Not SWD,2716,455.0
STATEN ISLAND,3,2024,Econ Disadv,2170,445,Asian,742,457,SWD,990,436.0
STATEN ISLAND,3,2024,Econ Disadv,2170,445,Black,360,439,Not SWD,2716,455.0
STATEN ISLAND,3,2024,Econ Disadv,2170,445,Black,360,439,SWD,990,436.0
STATEN ISLAND,3,2024,Econ Disadv,2170,445,Hispanic,1100,444,Not SWD,2716,455.0
STATEN ISLAND,3,2024,Econ Disadv,2170,445,Hispanic,1100,444,SWD,990,436.0
STATEN ISLAND,3,2024,Econ Disadv,2170,445,Multi-Racial,89,453,Not SWD,2716,455.0
STATEN ISLAND,3,2024,Econ Disadv,2170,445,Multi-Racial,89,453,SWD,990,436.0
STATEN ISLAND,3,2024,Econ Disadv,2170,445,Native American,19,444,Not SWD,2716,455.0
STATEN ISLAND,3,2024,Econ Disadv,2170,445,Native American,19,444,SWD,990,436.0
STATEN ISLAND,3,2024,Econ Disadv,2170,445,White,1395,454,Not SWD,2716,455.0
STATEN ISLAND,3,2024,Econ Disadv,2170,445,White,1395,454,SWD,990,436.0
STATEN ISLAND,3,2024,Not Econ Disadv,1536,457,Asian,742,457,Not SWD,2716,455.0
STATEN ISLAND,3,2024,Not Econ Disadv,1536,457,Asian,742,457,SWD,990,436.0
STATEN ISLAND,3,2024,Not Econ Disadv,1536,457,Black,360,439,Not SWD,2716,455.0
STATEN ISLAND,3,2024,Not Econ Disadv,1536,457,Black,360,439,SWD,990,436.0
STATEN ISLAND,3,2024,Not Econ Disadv,1536,457,Hispanic,1100,444,Not SWD,2716,455.0
STATEN ISLAND,3,2024,Not Econ Disadv,1536,457,Hispanic,1100,444,SWD,990,436.0
STATEN ISLAND,3,2024,Not Econ Disadv,1536,457,Multi-Racial,89,453,Not SWD,2716,455.0
STATEN ISLAND,3,2024,Not Econ Disadv,1536,457,Multi-Racial,89,453,SWD,990,436.0
STATEN ISLAND,3,2024,Not Econ Disadv,1536,457,Native American,19,444,Not SWD,2716,455.0
STATEN ISLAND,3,2024,Not Econ Disadv,1536,457,Native American,19,444,SWD,990,436.0
STATEN ISLAND,3,2024,Not Econ Disadv,1536,457,White,1395,454,Not SWD,2716,455.0
STATEN ISLAND,3,2024,Not Econ Disadv,1536,457,White,1395,454,SWD,990,436.0
STATEN ISLAND,4,2024,Econ Disadv,2280,448,Asian,779,460,Not SWD,2803,458.0
STATEN ISLAND,4,2024,Econ Disadv,2280,448,Asian,779,460,SWD,1032,437.0
STATEN ISLAND,4,2024,Econ Disadv,2280,448,Black,369,441,Not SWD,2803,458.0
STATEN ISLAND,4,2024,Econ Disadv,2280,448,Black,369,441,SWD,1032,437.0
STATEN ISLAND,4,2024,Econ Disadv,2280,448,Hispanic,1119,444,Not SWD,2803,458.0
STATEN ISLAND,4,2024,Econ Disadv,2280,448,Hispanic,1119,444,SWD,1032,437.0
STATEN ISLAND,4,2024,Econ Disadv,2280,448,Multi-Racial,93,457,Not SWD,2803,458.0
STATEN ISLAND,4,2024,Econ Disadv,2280,448,Multi-Racial,93,457,SWD,1032,437.0
STATEN ISLAND,4,2024,Econ Disadv,2280,448,Native American,24,446,Not SWD,2803,458.0
STATEN ISLAND,4,2024,Econ Disadv,2280,448,Native American,24,446,SWD,1032,437.0
STATEN ISLAND,4,2024,Econ Disadv,2280,448,White,1449,457,Not SWD,2803,458.0
STATEN ISLAND,4,2024,Econ Disadv,2280,448,White,1449,457,SWD,1032,437.0
STATEN ISLAND,4,2024,Not Econ Disadv,1555,459,Asian,779,460,Not SWD,2803,458.0
STATEN ISLAND,4,2024,Not Econ Disadv,1555,459,Asian,779,460,SWD,1032,437.0
STATEN ISLAND,4,2024,Not Econ Disadv,1555,459,Black,369,441,Not SWD,2803,458.0
STATEN ISLAND,4,2024,Not Econ Disadv,1555,459,Black,369,441,SWD,1032,437.0
STATEN ISLAND,4,2024,Not Econ Disadv,1555,459,Hispanic,1119,444,Not SWD,2803,458.0
STATEN ISLAND,4,2024,Not Econ Disadv,1555,459,Hispanic,1119,444,SWD,1032,437.0
STATEN ISLAND,4,2024,Not Econ Disadv,1555,459,Multi-Racial,93,457,Not SWD,2803,458.0
STATEN ISLAND,4,2024,Not Econ Disadv,1555,459,Multi-Racial,93,457,SWD,1032,437.0
STATEN ISLAND,4,2024,Not Econ Disadv,1555,459,Native American,24,446,Not SWD,2803,458.0
STATEN ISLAND,4,2024,Not Econ Disadv,1555,459,Native American,24,446,SWD,1032,437.0
STATEN ISLAND,4,2024,Not Econ Disadv,1555,459,White,1449,457,Not SWD,2803,458.0
STATEN ISLAND,4,2024,Not Econ Disadv,1555,459,White,1449,457,SWD,1032,437.0
STATEN ISLAND,5,2024,Econ Disadv,2243,443,Asian,684,456,Not SWD,2782,454.0
STATEN ISLAND,5,2024,Econ Disadv,2243,443,Asian,684,456,SWD,1053,432.0
STATEN ISLAND,5,2024,Econ Disadv,2243,443,Black,414,436,Not SWD,2782,454.0
STATEN ISLAND,5,2024,Econ Disadv,2243,443,Black,414,436,SWD,1053,432.0
STATEN ISLAND,5,2024,Econ Disadv,2243,443,Hispanic,1117,441,Not SWD,2782,454.0
STATEN ISLAND,5,2024,Econ Disadv,2243,443,Hispanic,1117,441,SWD,1053,432.0
STATEN ISLAND,5,2024,Econ Disadv,2243,443,Multi-Racial,78,450,Not SWD,2782,454.0
STATEN ISLAND,5,2024,Econ Disadv,2243,443,Multi-Racial,78,450,SWD,1053,432.0
STATEN ISLAND,5,2024,Econ Disadv,2243,443,Native American,25,438,Not SWD,2782,454.0
STATEN ISLAND,5,2024,Econ Disadv,2243,443,Native American,25,438,SWD,1053,432.0
